multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa
3356,6NCE831,2021-09-06,10:17,,60,Av. Siempre Viva,R03,ERROR
3357,GLEN1E,invalid_date,11:18 AM,,80,av libertador,R02,IMPAGA
3358,B 81 JKY,invalid_date,10:17,122.0,60,ruta 9,R03,PAGADA
3359,BM -351,2021-03-01,20:24,,60,Av Siempre Viva,R02,APELADA
3360,RFH 373,2023-11-25,10:17,64.0,60,Ruta 9,R02,IMPAGA
3361,OUTSTDN,invalid_date,20:24,,80,av libertador,R03,APELADA
3362,6NCE831,2023-04-15,invalid_hour,109.0,80,AV LIBERTADOR,R03,IMPAGA
3363,WU08 YWC,2020-08-28,20:24,,40,Ruta 9,,APELADA
3364,BP717,2020/01/08,20:24,,60,Av. Libertador,R03,ERROR
3365,T0Y DR,invalid_date,invalid_hour,111.0,40,AV LIBERTADOR,R02,IMPAGA
3366,,invalid_date,invalid_hour,,40,Av. Libertador,R02,IMPAGA
3367,BHRP 770,2021/05/22,11:18 AM,,60,ruta 9,R01,APELADA
3368,BP717,2020-06-02,10:17,52.0,60,ruta 9,R03,ERROR
3369,B 81 JKY,01/04/2021,10:17,83.0,60,Av Siempre Viva,R03,ERROR
3370,GCP332,invalid_date,10:18,,40,Av Siempre Viva,R03,ERROR
3371,FD 1475,2023-03-26,10:18,,60,Ruta 9,,APELADA
3372,AWS 167,08/03/2023,15:57,110.0,40,Ruta 9,R02,PAGADA
3373,29 999 61,2021-03-12,20:24,49.0,40,Av. Siempre Viva,R03,APELADA
3374,41 RS TZ,04/11/2020,15:58,99.0,60,Av Siempre Viva,R03,PAGADA
3375,AWS 167,28/03/2022,11:18 AM,108.0,80,Av. Libertador,R02,IMPAGA
3376,GLEN1E,2022/02/10,10:18,83.0,60,Av. Libertador,R03,APELADA
3377,AWS 167,18/11/2023,10:18,,40,Av Siempre Viva,R01,APELADA
3378,57 777 70,31/05/2022,11:18 AM,,40,Ruta 9,R02,PAGADA
3379,BM -351,2023/07/20,invalid_hour,,40,Ruta 9,R03,APELADA
3380,AWS 167,30/10/2021,10:18,115.0,40,av libertador,,IMPAGA
3381,B 81 JKY,29/08/2023,11:19 AM,115.0,80,AV LIBERTADOR,R02,IMPAGA
3382,HK 06 YMX,2021-10-11,11:19 AM,,40,Av. Siempre Viva,R03,APELADA
3383,BHRP 770,2021-05-12,10:19,39.0,40,AV LIBERTADOR,R03,PAGADA
3384,3646 HBH,07/10/2021,invalid_hour,101.0,80,av libertador,R02,IMPAGA
3385,990 XYK,2020/10/12,invalid_hour,106.0,80,Av Siempre Viva,R03,APELADA
3386,M PX 9357,2023/01/08,20:25,89.0,80,Av. Siempre Viva,R03,APELADA
3387,RFH 373,2024-01-05,invalid_hour,74.0,60,Av. Siempre Viva,R01,PAGADA
3388,BHRP 770,invalid_date,10:19,,40,Av Siempre Viva,R01,PAGADA
3389,29 999 61,invalid_date,15:58,,40,AV LIBERTADOR,R01,IMPAGA
3390,HK 06 YMX,2021/04/02,20:25,,60,Av. Siempre Viva,R01,IMPAGA
3391,DK 414 N,2021-07-14,invalid_hour,,60,Av. Siempre Viva,R03,IMPAGA
3392,WU08 YWC,04/01/2022,invalid_hour,42.0,40,av libertador,R01,ERROR
3393,W326 AVE,2023/01/02,11:19 AM,,60,ruta 9,R03,APELADA
3394,HF 3461,22/12/2023,20:25,131.0,60,av libertador,R01,APELADA
3395,990 XYK,2020-10-03,invalid_hour,120.0,60,ruta 9,R02,IMPAGA
3396,DI2 LOT,2021/11/11,invalid_hour,148.0,80,Av Siempre Viva,,ERROR
3397,MX60 NZA,2022/02/02,11:19 AM,,60,av libertador,R03,PAGADA
3398,990 XYK,2021/12/13,11:19 AM,,60,Av Siempre Viva,R01,PAGADA
3399,WU 341 A,invalid_date,10:19,,40,Av Siempre Viva,R03,PAGADA
3400,57 777 70,2023/03/29,15:58,,40,Av Siempre Viva,R01,APELADA
3401,BHRP 770,invalid_date,20:25,130.0,60,av libertador,,PAGADA
3402,GLEN1E,invalid_date,11:20 AM,117.0,60,Ruta 9,R01,PAGADA
3403,GCP332,invalid_date,11:20 AM,136.0,60,Av. Libertador,,PAGADA
3404,UW3932,23/02/2020,invalid_hour,,40,av libertador,R03,ERROR
3405,DK 414 N,2023/10/02,15:58,,40,Ruta 9,R02,ERROR
3406,8B90638,invalid_date,10:19,130.0,80,av libertador,R02,APELADA
3407,MX60 NZA,2020/12/17,10:19,89.0,80,ruta 9,,PAGADA
3408,41 RS TZ,2022-07-24,10:20,141.0,80,Av Siempre Viva,R03,IMPAGA
3409,HF 58 HXP,invalid_date,11:20 AM,,80,Av. Libertador,R03,ERROR
3410,6EVY261,18/10/2023,11:20 AM,,60,av libertador,R02,APELADA
3411,AWS 167,18/11/2022,10:20,,80,AV LIBERTADOR,R03,PAGADA
3412,99 998 68,03/09/2023,15:58,,40,Av Siempre Viva,R03,APELADA
3413,99 998 68,2022/11/28,11:20 AM,95.0,40,Ruta 9,R02,ERROR
3414,OUTSTDN,2021-11-22,10:20,52.0,60,av libertador,R01,PAGADA
3415,M20 CPR,2022-10-08,invalid_hour,127.0,80,Av Siempre Viva,,ERROR
3416,66 111 72,29/11/2022,20:25,,80,av libertador,R03,ERROR
3417,N HZ 1002,2022-07-03,10:20,119.0,40,Av Siempre Viva,,PAGADA
3418,HF 3461,invalid_date,15:59,,60,av libertador,R01,IMPAGA
3419,FD 1475,03/12/2023,11:21 AM,114.0,40,Av. Libertador,R02,APELADA
3420,CD 056 01,invalid_date,invalid_hour,,60,av libertador,R01,IMPAGA
3421,HF 58 HXP,24/08/2021,15:59,,80,Ruta 9,R02,PAGADA
3422,409,2021/06/02,15:59,,80,av libertador,R03,APELADA
3423,6EVY261,invalid_date,invalid_hour,,60,av libertador,,IMPAGA
3424,N HZ 1002,2020-04-28,20:26,,40,ruta 9,R02,IMPAGA
3425,AWS 167,2022-12-29,invalid_hour,128.0,80,AV LIBERTADOR,,PAGADA
3426,GLEN1E,15/10/2023,11:21 AM,,40,Ruta 9,,ERROR
3427,BM -351,22/06/2023,11:21 AM,,40,Av Siempre Viva,,PAGADA
3428,CT5 B876,2020/06/25,15:59,,60,AV LIBERTADOR,R01,ERROR
3429,BB 8986,02/04/2022,20:26,,80,av libertador,R03,ERROR
3430,VNK296 GP,2023-06-23,20:26,83.0,60,Av. Libertador,R02,PAGADA
3431,RFH 373,invalid_date,10:20,,80,Av. Libertador,R01,IMPAGA
3432,VY 90 540,2020/12/08,10:21,127.0,80,Ruta 9,,APELADA
3433,589222,invalid_date,invalid_hour,,60,Ruta 9,R02,PAGADA
3434,YLO8 WUE,2020-02-06,invalid_hour,,40,av libertador,R03,ERROR
3435,T0Y DR,2022-05-07,20:26,,40,Av Siempre Viva,R02,IMPAGA
3436,CBM UK,2021-08-15,10:21,72.0,80,Av Siempre Viva,R01,ERROR
3437,GN64 OTP,2021-07-18,15:59,111.0,40,av libertador,R03,PAGADA
3438,AWS 167,2022/11/07,20:26,,80,av libertador,R02,PAGADA
3439,BB 8986,2023/12/16,11:21 AM,,80,Av. Libertador,,IMPAGA
3440,VTII AHV,2022-11-11,invalid_hour,72.0,60,AV LIBERTADOR,R03,ERROR
3441,29 999 61,2022/02/23,11:21 AM,,80,av libertador,R01,ERROR
3442,HF 3461,2020/03/11,10:21,,60,av libertador,R02,ERROR
3443,WE FLYN,invalid_date,16:00,91.0,40,ruta 9,R03,ERROR
3444,UM 96 201,2023-03-04,invalid_hour,32.0,40,Ruta 9,R01,ERROR
3445,DK 414 N,2020/11/05,11:22 AM,,40,Ruta 9,R02,APELADA
3446,UW3932,2020-05-01,20:27,94.0,80,av libertador,,PAGADA
3447,0695 DVH,invalid_date,invalid_hour,140.0,80,Av. Libertador,R03,APELADA
3448,WE FLYN,2021/08/16,16:00,,80,av libertador,,ERROR
3449,HK 06 YMX,29/11/2020,20:27,84.0,40,av libertador,R01,ERROR
3450,99 998 68,2021-06-04,16:00,,40,Av. Siempre Viva,R03,APELADA
3451,M43 1ZW,2022/04/29,20:27,97.0,60,Av. Siempre Viva,R02,PAGADA
3452,BP717,2022/07/05,10:21,,60,AV LIBERTADOR,R02,PAGADA
3453,CT5 B876,28/06/2022,11:22 AM,87.0,40,av libertador,,APELADA
3454,INTIGR8,2023/07/16,10:21,120.0,60,AV LIBERTADOR,R03,ERROR
3455,589222,18/08/2021,10:22,,40,Av Siempre Viva,R01,APELADA
3456,BHRP 770,08/12/2023,20:27,106.0,60,av libertador,R01,ERROR
3457,3646 HBH,16/06/2023,10:22,,60,ruta 9,R03,ERROR
3458,831 MDB,invalid_date,20:27,158.0,80,Av. Siempre Viva,,APELADA
3459,UW3932,2021/10/09,invalid_hour,,40,AV LIBERTADOR,R01,PAGADA
3460,VTII AHV,2020-07-19,11:22 AM,110.0,40,av libertador,R03,ERROR
3461,6NCE831,25/04/2020,11:22 AM,,40,ruta 9,R01,PAGADA
3462,NTHG LFT,2020/08/03,10:22,,60,Av Siempre Viva,,ERROR
3463,UW3932,2023/02/03,16:00,119.0,80,Av Siempre Viva,R01,IMPAGA
3464,FVIO UHP,invalid_date,10:22,146.0,80,ruta 9,R02,IMPAGA
3465,WU 341 A,invalid_date,10:22,,40,Ruta 9,R02,ERROR
3466,99 998 68,invalid_date,invalid_hour,118.0,40,Av Siempre Viva,R01,APELADA
3467,PIW 4215,22/05/2022,16:00,,40,Av. Siempre Viva,R02,APELADA
3468,409,2022-08-15,11:22 AM,133.0,60,Ruta 9,R01,IMPAGA
3469,MX60 NZA,2023/07/20,invalid_hour,,60,ruta 9,R03,IMPAGA
3470,J1S1,25/01/2022,10:23,37.0,40,Av. Libertador,,ERROR
3471,HF 58 HXP,2021-06-21,16:01,91.0,40,Av. Siempre Viva,R02,IMPAGA
3472,HAMSTUR,invalid_date,16:01,56.0,60,Ruta 9,R01,PAGADA
3473,M20 CPR,26/04/2021,16:01,,80,Av. Siempre Viva,R02,IMPAGA
3474,HF 3461,invalid_date,20:28,99.0,80,Ruta 9,R01,IMPAGA
3475,66 111 72,invalid_date,16:01,,80,Ruta 9,R02,PAGADA
3476,OUTSTDN,invalid_date,invalid_hour,,60,Av. Libertador,R01,APELADA
3477,W326 AVE,2020/04/12,20:28,,40,Av. Libertador,R02,PAGADA
3478,HF 3461,14/06/2020,20:28,50.0,40,Av Siempre Viva,R03,IMPAGA
3479,810 TCH,2022-06-19,16:01,,60,av libertador,,IMPAGA
3480,FVIO UHP,invalid_date,invalid_hour,50.0,60,Av. Libertador,R02,IMPAGA
3481,DK 414 N,2021/04/27,invalid_hour,132.0,80,Av. Siempre Viva,R03,ERROR
3482,GN64 OTP,invalid_date,20:28,62.0,60,Ruta 9,R03,IMPAGA
3483,B 81 JKY,2021/09/06,16:02,,40,Ruta 9,R01,APELADA
3484,8B90638,2022-06-10,11:23 AM,,40,Av. Siempre Viva,,APELADA
3485,57 777 70,invalid_date,16:02,76.0,40,AV LIBERTADOR,R02,APELADA
3486,6NCE831,21/09/2020,invalid_hour,,40,Av. Libertador,,ERROR
3487,GCP332,03/03/2023,11:23 AM,128.0,60,Av. Libertador,R02,IMPAGA
3488,VY 90 540,2022/06/23,invalid_hour,91.0,80,Av. Siempre Viva,R01,PAGADA
3489,3646 HBH,24/04/2022,11:23 AM,82.0,40,av libertador,R03,APELADA
3490,HF 3461,2023-08-14,10:23,,40,Av. Siempre Viva,R02,APELADA
3491,57 777 70,2021-03-23,20:28,,40,ruta 9,,APELADA
3492,T0Y DR,2021/05/06,invalid_hour,152.0,80,ruta 9,R03,PAGADA
3493,AI7 OVF,2020/05/08,16:02,,40,Av Siempre Viva,R02,PAGADA
3494,81-ZF-JD,2022/06/24,20:29,,80,Av Siempre Viva,,IMPAGA
3495,,2020-02-20,16:02,98.0,40,av libertador,,PAGADA
3496,OUTSTDN,invalid_date,16:02,,60,ruta 9,,IMPAGA
3497,WU 341 A,2023-10-07,10:23,,60,ruta 9,R03,APELADA
3498,8B90638,19/03/2022,16:03,119.0,40,Av Siempre Viva,R02,ERROR
3499,WE FLYN,2022/05/07,10:23,,80,AV LIBERTADOR,,APELADA
3500,WE FLYN,28/09/2020,11:23 AM,130.0,60,Av. Libertador,R01,ERROR
3501,41 RS TZ,2020-07-05,20:29,107.0,80,Av Siempre Viva,R01,APELADA
3502,BB 8986,2022/07/31,16:03,,40,Av. Libertador,R02,APELADA
3503,AI7 OVF,invalid_date,invalid_hour,90.0,40,Av. Libertador,R01,IMPAGA
3504,29 999 61,13/02/2023,16:03,,40,ruta 9,R01,APELADA
3505,0695 DVH,24/08/2021,10:23,,60,AV LIBERTADOR,R03,ERROR
3506,TL03 GOG,2021/10/14,invalid_hour,109.0,40,ruta 9,R03,APELADA
3507,409,invalid_date,10:24,63.0,60,av libertador,,PAGADA
3508,M20 CPR,22/10/2022,invalid_hour,,60,Av Siempre Viva,,PAGADA
3509,WU 341 A,invalid_date,10:24,,60,Av Siempre Viva,R03,APELADA
3510,NTHG LFT,invalid_date,11:23 AM,,40,Av Siempre Viva,R02,ERROR
3511,66 111 72,invalid_date,11:24 AM,72.0,80,Av. Libertador,R01,IMPAGA
3512,HK 06 YMX,20/06/2023,10:24,,80,Av. Libertador,R03,APELADA
3513,WU 341 A,2023/03/03,11:24 AM,87.0,60,Av Siempre Viva,,APELADA
3514,0695 DVH,2021/01/10,20:29,107.0,40,av libertador,R01,IMPAGA
3515,WE FLYN,19/10/2021,11:24 AM,82.0,60,Ruta 9,,IMPAGA
3516,CT5 B876,2020/03/27,16:03,,80,Av. Siempre Viva,R01,IMPAGA
3517,AI7 OVF,18/10/2021,10:24,,80,Av. Libertador,R01,PAGADA
3518,M PX 9357,2021-01-24,10:24,103.0,60,av libertador,R02,APELADA
3519,NTHG LFT,30/12/2021,11:24 AM,,80,ruta 9,R02,ERROR
3520,29 999 61,2020-10-05,10:25,,40,ruta 9,R03,PAGADA
3521,M PX 9357,invalid_date,11:24 AM,,40,AV LIBERTADOR,R02,ERROR
3522,BM -351,invalid_date,11:25 AM,,40,av libertador,R01,PAGADA
3523,DI2 LOT,invalid_date,10:25,,40,Av. Libertador,,ERROR
3524,831 MDB,03/09/2020,11:25 AM,,40,ruta 9,R03,IMPAGA
3525,6EVY261,2021/10/25,16:03,,80,Av Siempre Viva,R02,PAGADA
3526,BP717,2022-07-01,20:29,,60,Av. Siempre Viva,,APELADA
3527,TL03 GOG,08/07/2023,invalid_hour,105.0,40,Av. Libertador,,IMPAGA
3528,GE 1466,2020-07-09,16:04,59.0,60,Ruta 9,,PAGADA
3529,99 998 68,invalid_date,16:04,,80,AV LIBERTADOR,R01,IMPAGA
3530,GN64 OTP,16/03/2020,16:04,,60,av libertador,,ERROR
3531,B 81 JKY,invalid_date,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA
3532,57 777 70,invalid_date,10:25,65.0,40,Av Siempre Viva,R02,APELADA
3533,W326 AVE,2021-03-09,10:25,,80,Ruta 9,R01,PAGADA
3534,CBM UK,2021-03-26,11:25 AM,104.0,60,Ruta 9,R02,ERROR
3535,990 XYK,invalid_date,16:04,80.0,80,ruta 9,R02,ERROR
3536,T0Y DR,2021-10-14,20:29,51.0,40,Av. Siempre Viva,,APELADA
3537,57 777 70,invalid_date,10:26,80.0,40,Av. Siempre Viva,R01,IMPAGA
3538,GN64 OTP,2022/01/27,10:26,,80,Ruta 9,,ERROR
3539,WE FLYN,invalid_date,11:25 AM,38.0,40,ruta 9,,IMPAGA
3540,W326 AVE,2021/01/04,16:04,,60,Av Siempre Viva,R01,APELADA
3541,41 RS TZ,18/03/2021,invalid_hour,,80,Av. Siempre Viva,R03,PAGADA
3542,BM -351,2023/10/26,16:05,49.0,40,ruta 9,R02,IMPAGA
3543,831 MDB,2024/01/07,10:26,,80,Ruta 9,R03,IMPAGA
3544,YLO8 WUE,2021-11-13,invalid_hour,,80,Av Siempre Viva,R02,IMPAGA
3545,810 TCH,18/01/2022,invalid_hour,89.0,60,Av. Libertador,R03,PAGADA
3546,29 999 61,2021-06-19,10:26,79.0,80,Av. Libertador,R02,ERROR
3547,AI7 OVF,2022/03/09,20:30,,80,Av. Siempre Viva,R03,PAGADA
3548,691 XC 80,invalid_date,invalid_hour,,80,Av. Libertador,R02,APELADA
3549,GLEN1E,2020/04/03,11:25 AM,44.0,40,AV LIBERTADOR,R01,IMPAGA
3550,99 998 68,2021-10-30,10:26,,80,Av Siempre Viva,R01,APELADA
3551,,2023/09/13,16:05,130.0,60,ruta 9,R03,ERROR
3552,INTIGR8,2020/05/27,10:27,60.0,60,Ruta 9,,ERROR
3553,DI2 LOT,2022-10-07,invalid_hour,,40,Av Siempre Viva,R02,APELADA
3554,41 RS TZ,2023-05-14,20:30,,40,Av Siempre Viva,,ERROR
3555,3646 HBH,29/06/2020,16:05,104.0,80,Ruta 9,R03,APELADA
3556,WU08 YWC,26/07/2020,10:27,,80,Av Siempre Viva,R02,APELADA
3557,BX 55 DOG,2023-08-04,20:30,,80,AV LIBERTADOR,R01,IMPAGA
3558,GE 1466,2021-05-24,10:27,103.0,60,Av Siempre Viva,R01,PAGADA
3559,DK 414 N,invalid_date,10:27,64.0,60,ruta 9,,APELADA
3560,MX60 NZA,invalid_date,20:30,110.0,60,Av Siempre Viva,R01,APELADA
3561,41 RS TZ,18/11/2023,invalid_hour,,80,AV LIBERTADOR,R01,PAGADA
3562,BM -351,invalid_date,11:26 AM,155.0,80,Av. Siempre Viva,R03,PAGADA
3563,99 998 68,24/08/2022,11:26 AM,,60,Av. Siempre Viva,R01,ERROR
3564,990 XYK,2023-01-16,invalid_hour,,40,Av. Siempre Viva,,IMPAGA
3565,WE FLYN,2020/06/11,11:26 AM,53.0,60,ruta 9,,ERROR
3566,UM 96 201,21/03/2020,11:26 AM,68.0,60,Ruta 9,R02,APELADA
3567,6NCE831,2023/12/09,invalid_hour,,80,Ruta 9,R02,ERROR
3568,M PX 9357,2021-02-02,invalid_hour,,40,AV LIBERTADOR,R03,APELADA
3569,BHRP 770,invalid_date,20:30,109.0,60,Av. Siempre Viva,R01,ERROR
3570,INTIGR8,invalid_date,11:26 AM,,60,Av. Siempre Viva,R01,PAGADA
3571,UW3932,2020/01/11,16:05,88.0,80,Av Siempre Viva,R02,ERROR
3572,AWS 167,09/08/2021,20:31,149.0,80,Av. Libertador,R03,PAGADA
3573,GE 1466,invalid_date,16:05,56.0,40,AV LIBERTADOR,R01,ERROR
3574,PIW 4215,2023/06/03,invalid_hour,,40,Av. Libertador,R01,ERROR
3575,T0Y DR,invalid_date,16:06,81.0,80,AV LIBERTADOR,R02,IMPAGA
3576,CT5 B876,2021/06/09,11:27 AM,,80,AV LIBERTADOR,R03,APELADA
3577,M PX 9357,2023-07-09,10:27,,80,ruta 9,,ERROR
3578,OUTSTDN,2021-05-02,16:06,,60,AV LIBERTADOR,R01,ERROR
3579,WE FLYN,02/09/2023,20:31,,60,Av. Siempre Viva,R01,IMPAGA
3580,M PX 9357,invalid_date,16:06,,80,Av. Siempre Viva,R01,IMPAGA
3581,6EVY261,28/02/2021,10:28,,60,Ruta 9,R02,IMPAGA
3582,6NCE831,invalid_date,10:28,,60,ruta 9,R01,ERROR
3583,HF 3461,2021-01-04,11:27 AM,,60,ruta 9,R03,APELADA
3584,M PX 9357,invalid_date,10:28,87.0,40,ruta 9,R01,IMPAGA
3585,T0Y DR,24/05/2022,16:06,,80,Av. Libertador,R01,IMPAGA
3586,M PX 9357,30/01/2021,11:27 AM,120.0,40,av libertador,R01,ERROR
3587,GOOGLE,2021-06-08,20:31,64.0,60,av libertador,,PAGADA
3588,B 81 JKY,2021-09-21,16:06,,40,Av Siempre Viva,R03,ERROR
3589,MX60 NZA,invalid_date,20:31,,60,Av Siempre Viva,R01,IMPAGA
3590,M PX 9357,2021-06-19,11:27 AM,99.0,80,Av. Siempre Viva,R03,ERROR
3591,CD 056 01,09/02/2020,20:31,122.0,60,Ruta 9,R03,ERROR
3592,,02/06/2021,10:28,,80,AV LIBERTADOR,R03,PAGADA
3593,6EVY261,2020/12/04,11:27 AM,,60,Av. Siempre Viva,,IMPAGA
3594,BX 55 DOG,13/06/2021,16:07,56.0,60,AV LIBERTADOR,R02,IMPAGA
3595,M VU 4688,2020-07-11,10:28,,60,ruta 9,R03,IMPAGA
3596,41 RS TZ,2021/06/22,16:07,126.0,60,Ruta 9,R03,ERROR
3597,589222,2024/01/13,16:07,,80,AV LIBERTADOR,,APELADA
3598,TL03 GOG,2023-02-24,10:29,52.0,60,AV LIBERTADOR,R03,PAGADA
3599,W326 AVE,2020/09/26,16:07,131.0,80,Av Siempre Viva,R03,ERROR
3600,HF 58 HXP,invalid_date,16:07,129.0,80,ruta 9,,APELADA
3601,HF 3461,2020/11/23,11:28 AM,,60,ruta 9,,ERROR
3602,990 XYK,2023-12-18,invalid_hour,,60,Ruta 9,,PAGADA
3603,99 998 68,2020-03-22,invalid_hour,156.0,80,AV LIBERTADOR,,APELADA
3604,6EVY261,invalid_date,20:32,67.0,40,av libertador,R03,ERROR
3605,WU 341 A,invalid_date,16:08,139.0,80,Av. Libertador,R01,IMPAGA
3606,81-ZF-JD,2022/08/28,20:32,,80,AV LIBERTADOR,R01,ERROR
3607,VNK296 GP,2021-02-05,invalid_hour,,80,Av. Siempre Viva,,IMPAGA
3608,WE FLYN,invalid_date,16:08,147.0,80,Av Siempre Viva,,ERROR
3609,PIW 4215,04/05/2022,16:08,,40,Av. Libertador,R02,PAGADA
3610,GE 1466,2022-03-20,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA
3611,990 XYK,20/05/2022,invalid_hour,,60,ruta 9,R01,APELADA
3612,29 999 61,2023/11/01,20:32,,80,ruta 9,R03,PAGADA
3613,29 999 61,2022-07-03,16:08,,80,Av. Libertador,R01,APELADA
3614,BP717,2022/02/17,10:29,106.0,40,Av. Siempre Viva,R01,PAGADA
3615,81-ZF-JD,2021/02/28,10:29,85.0,60,av libertador,,ERROR
3616,T0Y DR,2022/06/15,20:32,91.0,80,Av. Siempre Viva,R03,ERROR
3617,NTHG LFT,13/08/2022,16:08,103.0,80,Av Siempre Viva,R03,APELADA
3618,N HZ 1002,invalid_date,20:33,,60,Av. Libertador,,APELADA
3619,NTHG LFT,2020/04/26,10:29,,80,AV LIBERTADOR,R03,IMPAGA
3620,8B90638,invalid_date,invalid_hour,55.0,40,Ruta 9,R02,IMPAGA
3621,J1S1,invalid_date,invalid_hour,,60,Ruta 9,R02,PAGADA
3622,810 TCH,2022/06/28,16:09,,40,Av Siempre Viva,,ERROR
3623,MX60 NZA,2020-07-12,16:09,,60,ruta 9,R02,IMPAGA
3624,M VU 4688,2023-10-05,20:33,,80,AV LIBERTADOR,R03,PAGADA
3625,B 81 JKY,2020-01-11,10:29,,60,Ruta 9,R03,ERROR
3626,PIW 4215,09/10/2020,10:30,,80,Av. Siempre Viva,R03,PAGADA
3627,HF 58 HXP,invalid_date,20:33,,40,Av. Libertador,R03,APELADA
3628,VNK296 GP,2023-03-02,10:30,,40,av libertador,R01,ERROR
3629,UM 96 201,2020-07-03,11:28 AM,92.0,80,Av. Siempre Viva,R02,PAGADA
3630,M43 1ZW,invalid_date,20:33,,60,Av Siempre Viva,R02,ERROR
3631,M PX 9357,invalid_date,20:33,,40,Av Siempre Viva,R01,PAGADA
3632,DK 414 N,2023/09/24,10:30,73.0,60,Av Siempre Viva,,PAGADA
3633,M PX 9357,2020-09-25,16:09,,80,AV LIBERTADOR,,ERROR
3634,WU 341 A,2022/04/29,invalid_hour,67.0,60,av libertador,R03,ERROR
3635,66 111 72,2021/08/08,16:09,,40,av libertador,,APELADA
3636,6NCE831,2020-07-24,invalid_hour,,60,Ruta 9,R01,IMPAGA
3637,VTII AHV,2022-07-13,invalid_hour,131.0,80,av libertador,R01,ERROR
3638,BX 55 DOG,invalid_date,16:09,50.0,60,Av. Libertador,R01,IMPAGA
3639,HAMSTUR,2023-03-07,invalid_hour,,60,Ruta 9,R01,IMPAGA
3640,X IIUME,2021/09/16,invalid_hour,,80,Av. Libertador,R03,PAGADA
3641,X IIUME,2020-04-16,16:10,,40,av libertador,,ERROR
3642,W326 AVE,2021/07/18,16:10,90.0,60,AV LIBERTADOR,,PAGADA
3643,CT5 B876,2020-09-06,10:30,122.0,60,ruta 9,R02,APELADA
3644,66 111 72,invalid_date,invalid_hour,,80,Av. Libertador,,ERROR
3645,8B90638,2022-10-27,11:28 AM,,60,Av. Libertador,R02,PAGADA
3646,GN64 OTP,24/05/2023,16:10,,60,Ruta 9,,APELADA
3647,990 XYK,05/03/2020,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA
3648,WE FLYN,2020-10-04,20:34,45.0,40,av libertador,R03,IMPAGA
3649,MX60 NZA,invalid_date,10:30,118.0,60,Ruta 9,R02,IMPAGA
3650,TL03 GOG,2022-10-28,16:10,,40,AV LIBERTADOR,R01,PAGADA
3651,CBM UK,invalid_date,11:28 AM,,40,Ruta 9,R02,PAGADA
3652,FD 1475,2023/03/25,invalid_hour,,40,Av Siempre Viva,R01,PAGADA
3653,BP717,18/01/2020,16:10,,60,Av. Siempre Viva,R02,APELADA
3654,W326 AVE,invalid_date,invalid_hour,73.0,40,Av. Siempre Viva,R01,PAGADA
3655,NTHG LFT,2020/03/28,11:28 AM,121.0,60,Ruta 9,,PAGADA
3656,FVIO UHP,2020-08-15,invalid_hour,,80,Ruta 9,R01,APELADA
3657,BM -351,2023-07-16,10:31,67.0,60,Av. Siempre Viva,R01,ERROR
3658,CD 056 01,invalid_date,10:31,146.0,80,Av Siempre Viva,R01,APELADA
3659,6NCE831,24/02/2021,20:34,82.0,40,ruta 9,R01,APELADA
3660,HF 58 HXP,2023-06-14,invalid_hour,58.0,40,Ruta 9,R01,IMPAGA
3661,VNK296 GP,2022/05/13,10:31,104.0,60,AV LIBERTADOR,R03,ERROR
3662,J1S1,invalid_date,16:11,,80,Av. Siempre Viva,R02,APELADA
3663,WU 341 A,2022/07/17,16:11,31.0,40,av libertador,R03,PAGADA
3664,UM 96 201,invalid_date,11:29 AM,124.0,80,Av. Libertador,,PAGADA
3665,6NCE831,invalid_date,16:11,,60,Av. Siempre Viva,R03,IMPAGA
3666,W326 AVE,2020/08/28,16:11,117.0,40,Av. Siempre Viva,R03,APELADA
3667,DI2 LOT,2021-07-27,20:34,,60,Ruta 9,,PAGADA
3668,UM 96 201,2020-09-20,20:34,140.0,60,Ruta 9,,APELADA
3669,WE FLYN,27/07/2021,16:11,74.0,40,Ruta 9,,IMPAGA
3670,OUTSTDN,invalid_date,20:35,158.0,80,Av. Libertador,R01,ERROR
3671,UW3932,2020/10/30,11:29 AM,,40,Av. Libertador,,ERROR
3672,RFH 373,2023/01/29,11:29 AM,94.0,60,Av Siempre Viva,,ERROR
3673,831 MDB,2020-06-09,16:12,,80,AV LIBERTADOR,R01,PAGADA
3674,B 81 JKY,invalid_date,11:29 AM,153.0,80,ruta 9,,IMPAGA
3675,810 TCH,2023-11-13,10:31,,40,Av Siempre Viva,R01,APELADA
3676,HF 3461,2021-10-21,10:31,126.0,80,Av Siempre Viva,,APELADA
3677,CD 056 01,invalid_date,10:32,84.0,60,Av. Libertador,R03,APELADA
3678,831 MDB,invalid_date,16:12,,40,ruta 9,,APELADA
3679,HK 06 YMX,2023/10/25,16:12,108.0,40,Av. Libertador,R02,PAGADA
3680,VY 90 540,05/03/2020,10:32,,40,Av. Siempre Viva,,PAGADA
3681,GOOGLE,2023/02/14,16:12,,40,AV LIBERTADOR,R03,ERROR
3682,990 XYK,2021/09/22,11:29 AM,,80,Av Siempre Viva,R02,ERROR
3683,HK 06 YMX,08/09/2020,10:32,65.0,60,Av. Libertador,R01,PAGADA
